id,lat,lon
osm10752026363,43.0900069,-89.3681756
osm12874737405,43.0730993,-89.3975479
osm12874737406,43.0731279,-89.3975766
osm12874737407,43.0731021,-89.3973544
osm12874737408,43.0731381,-89.3974319
osm12874737409,43.0733288,-89.3973337
osm3307005698,43.0677884,-89.4046922
osm12874737411,43.0731214,-89.3973296
osm6795749124,43.0972641,-89.3511994
osm6795749122,43.0973192,-89.3511398
osm12874737410,43.0733457,-89.3973577
osm12874737415,43.0719773,-89.3976099
osm6795749128,43.0971275,-89.3511151
osm12874737417,43.0731055,-89.3988956
osm6795749129,43.0971462,-89.3511617
osm6795749131,43.0969137,-89.3505844
osm6795749132,43.0968565,-89.3506587
osm3307005706,43.0678811,-89.4046905
osm6795749134,43.0969539,-89.3484275
osm6795749135,43.0968962,-89.3450492
osm6795749136,43.0969159,-89.3461747
osm3307005708,43.0678988,-89.4046984
osm12874737418,43.0731346,-89.3992733
osm6795749130,43.0969911,-89.3505852
osm6514468622,43.0510587,-89.3719745
osm6795749133,43.0968783,-89.3440269
osm11359151896,43.086842,-89.3266147
osm6514468632,43.0501286,-89.3742526
osm6514468637,43.0516198,-89.374197
osm6514468638,43.0520977,-89.374172
osm3307005727,43.0681424,-89.404727
osm6514468639,43.0514126,-89.374388
osm6514468640,43.051369,-89.3740545
osm12874737444,43.073159,-89.3991625
osm6514468645,43.050925,-89.3722465
osm3307005734,43.06816,-89.404306
osm3307005735,43.0681601,-89.4040665
osm3307005736,43.0681601,-89.4041753
osm3307005737,43.068161,-89.4043688
osm13193635626,43.0749777,-89.396729
osm9624151849,43.0868351,-89.3267555
osm6514468652,43.0517696,-89.372335
osm13193635627,43.0751453,-89.3967237
osm1215751982,43.0396382,-89.3499934
osm13193635631,43.0749731,-89.3964781
osm6514468654,43.0518717,-89.3720039
osm3307005745,43.0681962,-89.4011957
osm13193635633,43.0749721,-89.3964233
osm13193635635,43.0749691,-89.3962572
osm6514468657,43.0520226,-89.3718136
osm3307005749,43.0681873,-89.4025821
osm6514468661,43.0525871,-89.3716818
osm13193635639,43.0749705,-89.3963339
osm3307005752,43.0681929,-89.4024727
osm13193635641,43.0749783,-89.3967601
osm3307005754,43.0682133,-89.4023696
osm13193635643,43.0749806,-89.3968896
osm13193635638,43.0749842,-89.3963335
osm13193635640,43.07499,-89.3967601
osm13193635642,43.0749918,-89.3968896
osm3307005759,43.0682273,-89.4011815
osm3307005760,43.0682442,-89.4023625
osm3307005761,43.0682455,-89.4025821
osm53667647,43.0868086,-89.375834
osm3307005762,43.0682945,-89.4011819
osm3307005763,43.0682897,-89.401411
osm3307005765,43.0682988,-89.4020847
osm3307005764,43.0682927,-89.4015926
osm3307005767,43.0683025,-89.4023642
osm3307005768,43.068304,-89.4024733
osm3307005769,43.0683055,-89.402583
osm1215752010,43.0399973,-89.3501333
osm3307005771,43.0683324,-89.4014102
osm3307005772,43.0683331,-89.4015909
osm3307005773,43.068341,-89.402083
osm3307005770,43.0683243,-89.4039592
osm5388560207,43.0328137,-89.4574499
osm9667012423,43.0450273,-89.4424223
osm5388560209,43.0330605,-89.4573491
osm5388560210,43.033194,-89.4570421
osm1215752020,43.0400065,-89.3497259
osm5388560215,43.0343887,-89.4548574
osm5388560216,43.0338892,-89.4553762
osm5388560217,43.0339626,-89.4552848
osm6003754148,43.0663454,-89.4263661
osm13107914591,43.0716388,-89.3825121
osm13107914592,43.0717038,-89.3826246
osm13107914593,43.0717446,-89.3826353
osm13107914594,43.0718219,-89.3825269
osm13107914595,43.0718191,-89.382469
osm53405540,43.038495,-89.358074
osm13107914596,43.0717394,-89.3823734
osm6903490409,43.073991,-89.3981205
osm1215752045,43.0392417,-89.3517401
osm1215752047,43.0401931,-89.3527827
osm1215752049,43.0401008,-89.3501156
osm1215752051,43.0397909,-89.3502385
osm1215752054,43.0405575,-89.3503611
osm53536640,43.031421,-89.42113
osm53536646,43.031677,-89.423138
osm3607816615,43.0733458,-89.397338
osm6003754162,43.0652001,-89.4238962
osm3307005860,43.0686711,-89.4022495
osm3307005862,43.068673,-89.4023657
osm9330681767,43.0753367,-89.4038654
osm9330681768,43.0760333,-89.4076381
osm9330681769,43.0760733,-89.4076352
osm9330681770,43.0752834,-89.4086739
osm6003754164,43.0653379,-89.4240196
osm6003754165,43.0652214,-89.4239469
osm3307005873,43.068695,-89.4011616
osm6003754166,43.065199,-89.4239453
osm6003754167,43.0652785,-89.4239767
osm3307005885,43.068713,-89.4023659
osm5486864318,43.0912162,-89.3565207
osm5486864319,43.0910748,-89.3567104
osm5486864320,43.090809,-89.3562465
osm3307005895,43.0687215,-89.402477
osm1215752135,43.0400479,-89.35279
osm3307005898,43.0687289,-89.4025848
osm3307005899,43.0687495,-89.4011682
osm3307005900,43.0687509,-89.4039598
osm3307005902,43.0687596,-89.4023667
osm3307005903,43.0687638,-89.4025872
osm3307005904,43.0687784,-89.4004757
osm3307005906,43.0688001,-89.4011699
osm4173785044,43.0702908,-89.3941451
osm3307005910,43.0688023,-89.4007401
osm3307005911,43.0688003,-89.4023662
osm3307005912,43.0688087,-89.4025876
osm3307005913,43.0688103,-89.402476
osm3307005915,43.0688153,-89.4023681
osm5448591326,43.0772785,-89.3933192
osm5448591327,43.0775233,-89.393632
osm5448591328,43.0778501,-89.3827721
osm5448591329,43.0759307,-89.3802785
osm5448591330,43.0759767,-89.3801951
osm9134467043,43.068942,-89.4382601
osm9134467044,43.07008,-89.4380786
osm3307005923,43.0688584,-89.4004542
osm5448591331,43.0760354,-89.3801179
osm5448591335,43.0753564,-89.3810819
osm5448591332,43.0754153,-89.3810014
osm5448591334,43.0759194,-89.3802943
osm5448591338,43.0752943,-89.3808335
osm5448591339,43.0753757,-89.3778347
osm5448591340,43.0753996,-89.3778674
osm5448591341,43.0759648,-89.3786107
osm5448591342,43.0760373,-89.3786962
osm5448591343,43.0762196,-89.378937
osm11353122800,43.0720655,-89.4213958
osm11353122801,43.0723357,-89.4194207
osm3307005936,43.0689116,-89.4007357
osm11353122802,43.0725638,-89.4177472
osm11353122804,43.0723491,-89.4193172
osm11353122805,43.0720763,-89.421302
osm5448591344,43.076432,-89.3792293
osm11353122807,43.0715899,-89.4254938
osm11353122808,43.0715971,-89.4253919
osm5448591353,43.0781908,-89.3815245
osm11353122810,43.0714582,-89.4271186
osm3307005947,43.0690469,-89.4036126
osm11353122809,43.071583,-89.4255906
osm8039098365,43.073757,-89.3291273
osm5448591349,43.0765999,-89.3791449
osm5448591351,43.0766103,-89.3793028
osm3307005952,43.0690643,-89.4004216
osm3307005953,43.0690993,-89.4019832
osm8039098362,43.0746862,-89.3288495
osm3307005955,43.0691374,-89.4020695
osm8039098363,43.0743149,-89.3285632
osm8039098364,43.0745407,-89.3290468
osm8039098374,43.0753313,-89.3278447
osm3307005959,43.0691423,-89.4023695
osm8039098370,43.0740721,-89.3289981
osm8039098377,43.0754042,-89.328416
osm13148809224,43.074844,-89.398073
osm13148809226,43.0748422,-89.3979702
osm13148809222,43.0748382,-89.3977071
osm13148809220,43.0748313,-89.3976837
osm13148809221,43.0748317,-89.3977073
osm13148809223,43.074831,-89.3980734
osm13148809225,43.0748295,-89.3979706
osm13148809228,43.0744615,-89.3977797
osm3307005970,43.0692409,-89.4011593
osm13148809234,43.0745252,-89.3982115
osm13148809233,43.0744744,-89.3981751
osm3307005973,43.0692443,-89.4019829
osm2637752343,43.0408301,-89.3999688
osm3307005977,43.0692497,-89.4023709
osm13148809242,43.074525,-89.3981834
osm3307005979,43.0692525,-89.4024836
osm3307005980,43.0692537,-89.4025927
osm13148809243,43.0744745,-89.3981848
osm13148809246,43.0745256,-89.3982422
osm3307005983,43.069265,-89.4036109
osm13148809248,43.0741924,-89.3982514
osm3307005984,43.0693243,-89.4011552
osm3307005985,43.0693324,-89.4019463
osm3307005986,43.0693328,-89.4019827
osm3307005987,43.0693495,-89.4036092
osm2637752356,43.0412933,-89.3991631
osm2637752357,43.0407127,-89.3998162
osm2637752358,43.0411328,-89.399057
osm3307005992,43.0693887,-89.4004293
osm3307005988,43.0693717,-89.4003407
osm3307005994,43.0693944,-89.4044775
osm3307005995,43.0694075,-89.4019454
osm3307005996,43.069413,-89.4024563
osm3307005997,43.0694139,-89.4025197
osm3307005998,43.0694228,-89.4031602
osm3307005999,43.0694234,-89.4032469
osm3307006000,43.0694241,-89.4032901
osm3307006001,43.0694283,-89.403546
osm3307006002,43.0694314,-89.4039627
osm3307006009,43.0695016,-89.4044751
osm13427992635,43.0356945,-89.4435984
osm3307006014,43.0697481,-89.4019411
osm3307006015,43.0697489,-89.4032856
osm3307006016,43.0698724,-89.4036813
osm13694855230,43.0324442,-89.3819315
osm3307006019,43.0698989,-89.4039734
osm3414435790,43.0742222,-89.3847342
osm3307006021,43.0699109,-89.4032824
osm3307006026,43.0700198,-89.4021765
osm3307006027,43.0700373,-89.4031325
osm3414435791,43.0739935,-89.3854524
osm3307006029,43.0700434,-89.4024507
osm3307006033,43.0700579,-89.4024982
osm4371622858,43.0694064,-89.415031
osm3307006036,43.0701334,-89.4038075
osm4168542292,43.0719442,-89.3801813
osm4371622860,43.0694225,-89.4168275
osm6090188891,43.078423,-89.4164973
osm13427992678,43.0514625,-89.3942179
osm8410556525,43.0380481,-89.390349
osm8410556527,43.0380227,-89.3934358
osm441510025,43.0811533,-89.4282208
osm441510030,43.0812113,-89.4283234
osm4371622871,43.0695527,-89.4150337
osm13264283796,43.0378081,-89.3841504
osm13264283797,43.0378416,-89.3842081
osm1710811286,43.054629,-89.4390171
osm441510038,43.0818824,-89.4288057
osm441510040,43.0723511,-89.4251189
osm441510041,43.0727468,-89.4251315
osm4371622872,43.0695686,-89.416635
osm4168542358,43.071657,-89.380544
osm53667996,43.070656,-89.3374
osm4371622873,43.0695707,-89.4168301
osm13264283799,43.0381694,-89.3842488
osm13448177847,43.0507938,-89.4690994
osm1160713831,43.0749514,-89.3844195
osm1160713835,43.0749029,-89.3838165
osm53536993,43.0881833,-89.3673448
osm53536994,43.0885597,-89.3678529
osm53536997,43.0890627,-89.3685173
osm53536998,43.0894838,-89.3690575
osm53537015,43.0919755,-89.3729216
osm13684893949,43.0614455,-89.4379546
osm13684893950,43.0614314,-89.4379325
osm53537026,43.05343,-89.32848
osm53537028,43.0534334,-89.3280374
osm53537030,43.089311,-89.35553
osm53537035,43.090068,-89.354115
osm53537040,43.090441,-89.35342
osm7763978524,43.0386585,-89.4079267
osm7763978528,43.0385148,-89.4079299
osm7763978530,43.0387593,-89.4070048
osm7763978532,43.038804,-89.4059216
osm7763978533,43.0386481,-89.4070077
osm7763978536,43.0386388,-89.405918
osm7763978546,43.0386377,-89.4058021
osm7763978552,43.0385144,-89.4062492
osm7763978554,43.0386413,-89.4062557
osm7763978556,43.0378666,-89.4061348
osm7763978557,43.040729,-89.404998
osm53537086,43.0819167,-89.4415533
osm9179162943,43.0727271,-89.4524663
osm53537088,43.0808066,-89.4429079
osm7763978560,43.0408494,-89.4040265
osm7763978562,43.0386288,-89.4050236
osm7763978563,43.0387041,-89.4050243
osm9179162944,43.0726597,-89.452465
osm7763978567,43.0386183,-89.4044376
osm53537099,43.0812363,-89.442377
osm7763978573,43.0408436,-89.4044133
osm7763978574,43.0386954,-89.4044336
osm53537103,43.0984625,-89.3294504
osm4095666515,43.0589284,-89.4068314
osm53537111,43.0962241,-89.3302054
osm3607816538,43.0695261,-89.4098657
osm3607816539,43.069548,-89.4091745
osm3607816541,43.0697436,-89.409022
osm3607816542,43.0697433,-89.4091244
osm53537119,43.0950097,-89.331632
osm4095666526,43.0580859,-89.4058883
osm4095666525,43.057968,-89.4059825
osm4095666527,43.0585882,-89.4059539
osm3607816548,43.0700009,-89.4090729
osm3607816549,43.070062,-89.4090015
osm3607816550,43.0700882,-89.4089755
osm4095666532,43.0581028,-89.405927
osm3607816552,43.070111,-89.4089053
osm3607816553,43.0701351,-89.4089079
osm4095666533,43.0578623,-89.4053504
osm4095666537,43.057827,-89.4047522
osm3607816556,43.0720349,-89.4039569
osm4095666541,43.0576293,-89.4051779
osm3607816558,43.0720369,-89.4041915
osm3607816559,43.0721383,-89.403954
osm4095666542,43.0576953,-89.4051239
osm3607816560,43.072143,-89.4042196
osm4095666545,43.05782,-89.4050631
osm4095666546,43.0574871,-89.4048303
osm5445839222,43.076966,-89.3993904
osm5445839223,43.0769628,-89.3993686
osm4095666552,43.0585887,-89.405278
osm3607816570,43.0731007,-89.3974308
osm4095666555,43.0584753,-89.4052405
osm3607816574,43.0731093,-89.3957198
osm3607816575,43.0731186,-89.3959455
osm4095666562,43.0585444,-89.4041958
osm3607816579,43.0731364,-89.3973302
osm3607816580,43.0731551,-89.4005541
osm3607816578,43.0731302,-89.4097172
osm3607816582,43.0731587,-89.4007897
osm3607816581,43.0731577,-89.4006704
osm3607816583,43.0731687,-89.4178994
osm3607816585,43.0731883,-89.4004659
osm3607816586,43.0731796,-89.4024125
osm3607816587,43.0731811,-89.417799
osm3607816588,43.0731917,-89.4007873
osm4095666564,43.0591789,-89.404043
osm3607816590,43.0732052,-89.4041088
osm4095666575,43.0585186,-89.4044478
osm5445839240,43.0769737,-89.3981815
osm5445839248,43.0770986,-89.4002742
osm3607816594,43.0732324,-89.3973326
osm5445839249,43.0771029,-89.4002993
osm3607816596,43.0732271,-89.4059345
osm3607816597,43.0732427,-89.4042017
osm3607816598,43.0732473,-89.4179211
osm5445839251,43.0774078,-89.4017945
osm3607816591,43.0732037,-89.4040416
osm3607816602,43.0732657,-89.4177852
osm3607816603,43.0732772,-89.4007843
osm3252873629,43.0337398,-89.3869899
osm3607816606,43.0732879,-89.4176207
osm3252873630,43.0340333,-89.3874755
osm3252873632,43.0335324,-89.3855301
osm3252873634,43.0331869,-89.3843956
osm3252873635,43.0329576,-89.3847695
osm3252873636,43.0332763,-89.38474
osm3252873637,43.034192,-89.3850138
osm3252873638,43.0341857,-89.3844858
osm3252873639,43.0336832,-89.3844214
osm53537192,43.037072,-89.371654
osm3252873641,43.0338874,-89.3887933
osm53537193,43.036685,-89.371653
osm3252873643,43.0333352,-89.3874476
osm3252873644,43.0336163,-89.3879295
osm3252873645,43.0339722,-89.3867272
osm3252873640,43.0344119,-89.3844816
osm3252873642,43.0341101,-89.3891727
osm13271493039,43.0719126,-89.3998804
osm3607816627,43.0733928,-89.414839
osm3607816635,43.073407,-89.4163849
osm2708007356,43.0703242,-89.3954439
osm3607816638,43.0734105,-89.4110157
osm3607816639,43.0734156,-89.4111972
osm3607816642,43.0734409,-89.4042088
osm2708007362,43.0703179,-89.3951958
osm3607816644,43.0734476,-89.4144339
osm2708007366,43.0703141,-89.3949715
osm3607816646,43.0734549,-89.4140251
osm3607816648,43.0734559,-89.4139038
osm3607816649,43.0734567,-89.4137925
osm13271493067,43.0719947,-89.4002176
osm1181673932,43.0753879,-89.3915543
osm13148477597,43.0733938,-89.3980021
osm13148477598,43.0733606,-89.3980024
osm6231484901,43.038041,-89.4566274
osm6231484903,43.038243,-89.4576521
osm6231484904,43.0382075,-89.4572852
osm5697104377,43.0898824,-89.3341577
osm5697104378,43.0896577,-89.3336789
osm5697104381,43.0902628,-89.3332248
osm5697104382,43.0897666,-89.3339108
osm5697104383,43.0903302,-89.3340166
osm5390658048,43.0358942,-89.4519875
osm5697104384,43.0902349,-89.3340466
osm5697104385,43.0901374,-89.3340774
osm5697104386,43.0901847,-89.3343115
osm5390658050,43.0358149,-89.4519109
osm9139317254,43.0696225,-89.4272361
osm5390658054,43.0359861,-89.4528765
osm9601946087,43.0548903,-89.3294407
osm12675377690,43.0739332,-89.4024523
osm9601946089,43.0549945,-89.3296683
osm9601946091,43.0549878,-89.3299695
osm6223227443,43.0764834,-89.4307517
osm6223227444,43.0764516,-89.4308643
osm6223227445,43.0763858,-89.431099
osm6223227446,43.0763888,-89.4312222
osm6223227447,43.0769508,-89.4292531
osm6223227448,43.0767775,-89.4292544
osm6223227449,43.0767625,-89.4291435
osm6223227450,43.0767649,-89.4292135
osm6223227451,43.0769552,-89.4296453
osm6223227452,43.0768082,-89.4296467
osm6223227453,43.0769536,-89.4295012
osm6223227454,43.0768492,-89.4296463
osm6223227456,43.0763881,-89.4311929
osm6223227457,43.0758273,-89.43059
osm6223227458,43.0758733,-89.4305883
osm6223227459,43.0758826,-89.4305885
osm6223227460,43.0758206,-89.4301433
osm6223227461,43.0758657,-89.4301415
osm6223227462,43.0758768,-89.4301408
osm6223227463,43.0758141,-89.4293825
osm6223227465,43.0758669,-89.42938
osm12187396698,43.039192,-89.4699409
osm12187396699,43.0391644,-89.4640246
osm12187396700,43.039166,-89.4652341
osm8902956227,43.0403358,-89.3811024
osm6273297020,43.0913736,-89.3533311
osm8377002623,43.0346564,-89.4476004
osm6273297027,43.0916268,-89.3538699
osm6273297030,43.0921691,-89.3540697
osm6273297031,43.0917431,-89.3539679
osm6273297032,43.0917536,-89.3539176
osm6273297033,43.0917604,-89.3538907
osm8035429010,43.0662316,-89.3446341
osm8035429011,43.0664958,-89.3451048
osm8633641628,43.0452367,-89.3897119
osm8633641632,43.0456812,-89.389495
osm8633641638,43.0457362,-89.3897178
osm8633641652,43.0446626,-89.3870891
osm3204901557,43.0792316,-89.4537332
osm8633641653,43.044697,-89.3871675
osm11469122229,43.0789524,-89.430866
osm8633641656,43.0440929,-89.3858196
osm8633641657,43.0440343,-89.3856857
osm8633641658,43.0440576,-89.385739
osm8633641659,43.0442293,-89.3857595
osm8633641660,43.0441088,-89.385855
osm8633641661,43.0441698,-89.3858074
osm8633641662,43.044097,-89.3854349
osm8633641667,43.0428758,-89.384299
osm8633641668,43.0427582,-89.3843071
osm8633641669,43.0428113,-89.3843034
osm53406409,43.0303493,-89.4571651
osm8633641673,43.0420603,-89.384295
osm8633641675,43.0419984,-89.3842968
osm8633641674,43.0419241,-89.384299
osm8633641677,43.0415419,-89.3840927
osm8633641676,43.0411448,-89.3843097
osm8633641679,43.0411432,-89.3842085
osm8633641678,43.0411414,-89.3840944
osm13064268500,43.071299,-89.4271615
osm53406422,43.030062,-89.456591
osm53406426,43.0299948,-89.4032886
osm53406429,43.0302437,-89.4039841
osm53668589,43.0740261,-89.440247
osm5449247481,43.0768725,-89.4004423
osm5449247482,43.076863,-89.4004574
osm53668617,43.072327,-89.33262
osm53668619,43.0715156,-89.332096
osm13690393002,43.0983458,-89.3512158
osm7159474969,43.0840274,-89.3229224
osm7159474970,43.0839367,-89.3228953
osm3204901666,43.0788529,-89.4538573
osm53537572,43.041999,-89.38421
osm53537575,43.0420011,-89.3858764
osm3204901672,43.0790234,-89.4543344
osm53537578,43.042003,-89.387173
osm3204901681,43.0791319,-89.4538351
osm3204901684,43.0791488,-89.4540208
osm7761488695,43.0304856,-89.4062296
osm3204901691,43.0794704,-89.454058
osm7761488701,43.0313107,-89.4048242
osm7761488703,43.0311742,-89.404924
osm3204901696,43.0797722,-89.4541195
osm7761488705,43.0311972,-89.4054826
osm7761488706,43.0313651,-89.4054778
osm3204901699,43.0797979,-89.4539599
osm7761488707,43.0322443,-89.4061863
osm3204901701,43.0795515,-89.4544946
osm7761488709,43.0322295,-89.4052013
osm7761488711,43.0315771,-89.4054055
osm7761488715,43.0314625,-89.4044994
osm7761488716,43.0330909,-89.4056255
osm7761488718,43.0330091,-89.4051106
osm7761488721,43.0324041,-89.4051244
osm3204901714,43.0791736,-89.4543347
osm7761488723,43.0322906,-89.4043384
osm3204901718,43.0790001,-89.4538456
osm7761488728,43.0341188,-89.4043764
osm7761488729,43.0339838,-89.4043185
osm7761488730,43.0338811,-89.4044662
osm7761488742,43.0342072,-89.4033666
osm7761488743,43.0325729,-89.4078485
osm7761488745,43.0324975,-89.4076007
osm7761488748,43.0328258,-89.4073233
osm7761488750,43.032837,-89.4066687
osm7761488751,43.0330155,-89.4066676
osm7761488756,43.0325025,-89.4061606
osm4141804404,43.0749587,-89.3987855
osm3031362438,43.0765086,-89.4126979
osm3031362442,43.0769466,-89.4128912
osm3031362443,43.0769935,-89.4135295
osm12120943498,43.0759305,-89.3757967
osm3031362445,43.0773121,-89.4110925
osm9980275597,43.0376254,-89.3868011
osm3031362459,43.0774732,-89.4115022
osm3031362461,43.0775159,-89.4125852
osm3031362463,43.0775338,-89.4119927
osm3031362472,43.0776242,-89.4109362
osm8428121004,43.0462017,-89.4155236
osm8428121006,43.0460976,-89.4161979
osm3031362490,43.0777092,-89.4168566
osm3031362491,43.0777099,-89.4165212
osm3031362493,43.0777226,-89.4148644
osm3031362497,43.0777359,-89.4110438
osm3031362502,43.0777583,-89.4160297
osm3031362504,43.0777604,-89.4149323
osm3031362507,43.0777708,-89.4155363
osm13876593240,43.0344457,-89.4450348
osm8840380406,43.0676292,-89.3952658
osm6186134479,43.0608154,-89.4117643
osm3031362511,43.07777,-89.4119493
osm6186134480,43.0609294,-89.4118434
osm8840380408,43.0676666,-89.3954429
osm13876593243,43.0343442,-89.4450357
osm3031362525,43.077763,-89.4126745
osm13876593244,43.034346,-89.4447312
osm3031362529,43.0778653,-89.4119479
osm3031362530,43.0778639,-89.4121402
osm10075958243,43.0659051,-89.4089791
osm6369111012,43.0775012,-89.3723587
osm6369111009,43.0774678,-89.3722899
osm10075958246,43.0659017,-89.4091041
osm6369111014,43.0781668,-89.3713974
osm6369111016,43.077258,-89.3726938
osm13876593245,43.0344444,-89.4447301
osm8840380411,43.0676183,-89.3951964
osm1857874923,43.0695956,-89.3956981
osm1857874924,43.0707797,-89.396167
osm10075958245,43.0657685,-89.4096619
osm53668846,43.0888475,-89.3681786
osm13876593247,43.0341451,-89.444944
osm1857874928,43.0700256,-89.396972
osm1857874936,43.0707954,-89.3972741
osm53668858,43.0900816,-89.3664343
osm1857874940,43.0700141,-89.3964877
osm53668862,43.091345,-89.3646652
osm8751362178,43.0801089,-89.3789696
osm53668890,43.0998382,-89.3531543
osm53668892,43.1003836,-89.3524449
osm53668897,43.0936299,-89.3613821
osm53668900,43.0949742,-89.3596042
osm53537849,43.032402,-89.377731
osm8751362187,43.0791886,-89.381154
osm13671525445,43.031364,-89.4166253
osm53537866,43.032176,-89.375383
osm53537870,43.031553,-89.37529
osm10156305491,43.0753945,-89.3809559
osm10156305492,43.0753484,-89.3809001
osm8751362193,43.0786635,-89.3835661
osm53406815,43.052519,-89.322422
osm8751362194,43.0784542,-89.3832897
osm8751362195,43.0780878,-89.382806
osm53406824,43.053067,-89.322224
osm8751362196,43.0782039,-89.3829593
osm53668981,43.0700428,-89.4040761
osm53668984,43.0705974,-89.4040849
osm13018524793,43.0670157,-89.4141375
osm13018524792,43.0669613,-89.4140691
osm53668988,43.0710129,-89.404093
osm13018524798,43.0671953,-89.4140252
osm13018524799,43.0672178,-89.4139281
osm53668995,43.072036,-89.4040828
osm53668996,43.0721404,-89.404085
osm53668997,43.0722419,-89.404087
osm53406866,43.055248,-89.321197
osm53406871,43.055581,-89.321038
osm53406874,43.055712,-89.321013
osm12874214555,43.0741834,-89.3836868
osm12874214554,43.0742842,-89.3835306
osm6281817245,43.0742918,-89.4523662
osm6281817246,43.0749691,-89.4516863
osm6281817253,43.0748313,-89.4513752
osm6281817254,43.0740988,-89.4517029
osm53406890,43.056495,-89.321192
osm7498165420,43.0412034,-89.4288755
osm7498165421,43.0410526,-89.4289874
osm9139317935,43.0714457,-89.4363708
osm9139317936,43.071511,-89.4363691
osm385019078,43.0366041,-89.4534091
osm385019079,43.0370013,-89.4528584
osm385019080,43.0367027,-89.452499
osm6187314425,43.0602458,-89.4092077
osm6187314427,43.0602199,-89.409342
osm6187314432,43.0606023,-89.4097667
osm3633507586,43.0550445,-89.4417948
osm3633507587,43.0557241,-89.4417891
osm3633507588,43.0557221,-89.4418989
osm3633507589,43.055734,-89.438885
osm3633507590,43.0548369,-89.4400844
osm3633507594,43.0548615,-89.4400363
osm3633507597,43.0550429,-89.4418952
osm8427728143,43.0316124,-89.3693627
osm8427728144,43.03197,-89.3693993
osm8427728145,43.0330679,-89.3694511
osm3031362833,43.0778663,-89.4137524
osm3633507606,43.0557186,-89.4431663
osm3031362843,43.077901,-89.4108113
osm3031362844,43.0779005,-89.410924
osm3031362845,43.0778996,-89.4111551
osm3031362846,43.0778994,-89.4111956
osm3031362848,43.0779126,-89.4137633
osm3031362852,43.0779442,-89.4141769
osm3031362857,43.078058,-89.4119516
osm3031362858,43.0780238,-89.4155321
osm3031362863,43.0780454,-89.4109248
osm3031362864,43.0780454,-89.4109515
osm2987978037,43.0691749,-89.3978994
osm2987978038,43.0692349,-89.3991941
osm2987978053,43.0694493,-89.3989948
osm2987978057,43.0696964,-89.3996583
osm2987978058,43.0697378,-89.3992601
osm3031362893,43.0781847,-89.4141726
osm9139318094,43.0714052,-89.4362972
osm9139318095,43.0714046,-89.436204
osm3031362902,43.078258,-89.4141739
osm13690662233,43.0539288,-89.3886162
osm13690662234,43.053956,-89.3886142
osm2987978075,43.0701437,-89.3976368
osm13690662235,43.0539056,-89.3921077
osm13690662236,43.0540677,-89.3921242
osm13690662238,43.0539347,-89.3922654
osm13690662239,43.0539074,-89.392218
osm13690662237,43.0540521,-89.392256
osm6204222829,43.0751138,-89.4589681
osm13317369198,43.0711568,-89.3895174
osm13317369199,43.0705405,-89.3903844
osm13360885106,43.0736748,-89.3813648
osm13360885107,43.0736805,-89.3813723
osm13360885108,43.073725,-89.381431
osm2987978106,43.0702842,-89.3992613
osm2987978107,43.0702927,-89.4000092
osm2987978131,43.0707011,-89.3974597
osm461489745,43.0750409,-89.4050867
osm9128832470,43.0630561,-89.419793
osm13307538921,43.0776362,-89.3883551
osm13307538923,43.0775533,-89.3884179
osm13307538935,43.0776812,-89.3884148
osm13307538936,43.0776632,-89.3884403
osm13307538940,43.0771375,-89.388557
osm13307538941,43.0773449,-89.3888355
osm1180102142,43.0669249,-89.3983704
osm13307538943,43.0777698,-89.3885432
osm2987978242,43.0708255,-89.3974616
osm13307538948,43.0771939,-89.3884658
osm13307538963,43.0771434,-89.3896157
osm13307538966,43.0783131,-89.388594
osm13307538967,43.0783266,-89.3886112
osm13307538978,43.0779846,-89.3888136
osm13307538979,43.0779953,-89.3888271
osm13307538980,43.0780754,-89.3889285
osm13307538981,43.0780951,-89.3889534
osm13314485803,43.0583245,-89.3221129
osm13314485804,43.058326,-89.3219775
osm13314485805,43.0583253,-89.3220409
osm13307538992,43.0783253,-89.3886368
osm13307538993,43.0783282,-89.3886328
osm13307538994,43.0782802,-89.3886999
osm13307538995,43.0782948,-89.3886795
osm13314485812,43.0583482,-89.3208518
osm13314485810,43.0583467,-89.3209286
osm13314485811,43.0583494,-89.3207875
osm13314485815,43.0583637,-89.3197331
osm13401648705,43.0743125,-89.4056151
osm13401648706,43.0743122,-89.4055762
osm13401648707,43.0739447,-89.4048529
osm13401648708,43.0739429,-89.4047139
osm13401648709,43.0735433,-89.4051959
osm13401648710,43.0735379,-89.4047193
osm13301640790,43.0760211,-89.3883036
osm13301640791,43.076059,-89.3882957
osm53407320,43.054748,-89.440031
osm13301640792,43.0761385,-89.3881844
osm13301640793,43.0761382,-89.3881487
osm4098682459,43.0705722,-89.452561
osm4098682460,43.0705711,-89.4524683
osm13301640797,43.0760181,-89.3880371
osm13314485854,43.0584627,-89.3231278
osm13301640795,43.0759354,-89.388155
osm13301640794,43.0760493,-89.3880293
osm13301640796,43.075939,-89.3881943
osm13314485853,43.0584618,-89.3230573
osm4098682467,43.0705766,-89.4520348
osm53407332,43.0549728,-89.4417949
osm4098682469,43.0701492,-89.452471
osm53407333,43.054971,-89.441894
osm4098682468,43.0701492,-89.4525588
osm4098682472,43.0698947,-89.4568266
osm53407337,43.029522,-89.412637
osm5388562022,43.0334984,-89.4575585
osm5388562025,43.0336704,-89.4573716
osm9137090156,43.0609422,-89.4386759
